sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2001-09-20;685,11;655,58;659,17;;;;
2001-09-19;705,07;678,76;683,78;;;;
2001-09-18;712,86;688,13;695,92;;;;
2001-09-17;724,47;673,78;708,92;;;;
2001-09-14;723,45;694,10;695,52;;;;
2001-09-13;733,25;700,91;718,99;;;;
2001-09-12;715,94;674,64;710,09;;;;
2001-09-11;754,27;667,83;673,18;;;;
2001-09-10;739,94;713,82;733,10;;;;
2001-09-07;747,77;732,51;734,54;;;;
2001-09-06;771,16;746,65;750,08;;;;
2001-09-05;776,93;760,31;760,81;;;;
2001-09-04;802,12;760,75;784,24;;;;
2001-09-03;793,64;779,57;788,10;;;;
2001-08-31;805,19;790,04;793,64;;;;
2001-08-30;822,35;796,21;797,95;;;;
2001-08-29;830,77;816,01;820,16;;;;
2001-08-28;843,36;824,67;826,85;;;;
2001-08-27;851,14;835,95;836,98;;;;
2001-08-24;841,76;823,40;839,70;;;;
2001-08-23;829,50;818,81;822,98;;;;
2001-08-22;822,28;792,71;815,40;;;;
2001-08-21;808,88;789,31;807,76;;;;
2001-08-20;802,58;783,28;791,67;;;;
2001-08-17;821,52;796,71;799,65;;;;
2001-08-16;824,95;810,76;813,56;;;;
2001-08-15;839,25;825,50;828,24;;;;
2001-08-14;842,23;825,11;835,44;;;;
2001-08-13;828,08;812,76;819,26;;;;
2001-08-10;835,81;807,82;816,10;;;;
2001-08-09;837,77;819,33;825,07;;;;
2001-08-08;856,73;841,26;843,62;;;;
2001-08-07;863,28;841,37;858,19;;;;
2001-08-06;859,01;848,57;855,41;;;;
2001-08-03;866,60;852,60;854,42;;;;
2001-08-02;876,49;864,54;866,41;;;;
2001-08-01;874,98;862,22;868,01;;;;
2001-07-31;870,23;855,05;868,86;;;;
2001-07-30;855,58;834,49;854,49;;;;
2001-07-27;839,08;815,14;837,10;;;;
2001-07-26;811,63;798,33;811,63;;;;
2001-07-25;818,71;797,72;798,82;;;;
2001-07-24;823,68;810,80;811,51;;;;
2001-07-23;836,77;820,54;825,14;;;;
2001-07-20;838,59;815,25;828,56;;;;
2001-07-19;836,04;807,71;834,20;;;;
2001-07-18;829,75;810,87;813,82;;;;
2001-07-17;832,67;818,14;826,60;;;;
2001-07-16;845,86;831,07;834,76;;;;
2001-07-13;842,92;826,57;841,92;;;;
2001-07-12;841,17;823,97;832,25;;;;
2001-07-11;820,23;807,82;814,03;;;;
2001-07-10;834,23;817,70;819,75;;;;
2001-07-09;823,61;804,27;821,93;;;;
2001-07-06;853,13;819,99;823,02;;;;
2001-07-05;873,04;849,69;853,13;;;;
2001-07-04;885,89;870,49;873,04;;;;
2001-07-03;899,64;883,41;889,79;;;;
2001-07-02;901,83;878,04;896,75;;;;
2001-06-29;888,97;875,59;879,73;;;;
2001-06-28;878,58;837,58;876,58;;;;
2001-06-27;858,70;841,52;849,83;;;;
2001-06-26;848,32;831,45;845,13;;;;
2001-06-25;855,40;843,23;849,77;;;;
2001-06-21;851,20;842,27;845,34;;;;
2001-06-20;846,32;824,31;839,76;;;;
2001-06-19;862,57;847,07;850,67;;;;
2001-06-18;866,96;849,04;851,79;;;;
2001-06-15;869,56;842,56;866,96;;;;
2001-06-14;876,07;855,34;855,87;;;;
2001-06-13;885,56;875,23;876,85;;;;
2001-06-12;893,49;859,97;877,64;;;;
2001-06-11;907,53;890,42;894,02;;;;
2001-06-08;934,13;906,51;907,70;;;;
2001-06-07;939,64;914,92;920,74;;;;
2001-06-06;949,04;929,25;932,86;;;;
2001-06-05;949,56;919,97;944,46;;;;
2001-06-01;925,23;908,62;917,07;;;;
2001-05-31;930,00;915,33;926,68;;;;
2001-05-30;941,91;920,32;922,60;;;;
2001-05-29;959,31;941,85;941,91;;;;
2001-05-28;958,13;946,12;954,81;;;;
2001-05-25;963,16;952,61;956,06;;;;
2001-05-23;974,54;957,37;959,43;;;;
2001-05-22;985,51;969,26;974,70;;;;
2001-05-21;966,69;952,20;970,59;;;;
2001-05-18;952,98;928,21;944,96;;;;
2001-05-17;938,52;916,93;933,01;;;;
2001-05-16;911,75;885,10;910,54;;;;
2001-05-15;907,82;896,75;902,28;;;;
2001-05-14;917,27;902,49;904,90;;;;
2001-05-11;927,12;912,51;915,30;;;;
2001-05-10;930,57;904,47;919,99;;;;
2001-05-09;915,83;900,39;909,85;;;;
2001-05-08;931,01;914,11;918,73;;;;
2001-05-07;939,60;927,85;932,66;;;;
2001-05-04;926,57;902,99;925,11;;;;
2001-05-03;931,66;906,66;907,71;;;;
2001-05-02;940,18;925,88;934,56;;;;
2001-04-30;937,14;912,03;934,49;;;;
2001-04-27;912,22;888,11;910,58;;;;
2001-04-26;892,35;873,40;890,15;;;;
2001-04-25;888,09;867,31;881,85;;;;
2001-04-24;888,28;865,48;873,34;;;;
2001-04-23;883,87;863,57;867,23;;;;
2001-04-20;904,58;883,94;888,21;;;;
2001-04-19;924,31;899,70;922,90;;;;
2001-04-18;903,31;858,35;899,81;;;;
2001-04-17;855,20;825,87;849,67;;;;
2001-04-12;870,79;850,04;851,41;;;;
2001-04-11;889,01;864,68;870,79;;;;
2001-04-10;885,99;859,04;881,87;;;;
2001-04-09;861,78;819,89;856,15;;;;
2001-04-06;850,63;824,65;825,13;;;;
2001-04-05;849,65;807,57;848,06;;;;
2001-04-04;811,39;770,83;803,23;;;;
2001-04-03;807,42;784,51;790,71;;;;
2001-04-02;834,96;811,66;811,76;;;;
2001-03-30;850,63;821,73;831,77;;;;
2001-03-29;857,34;831,84;842,99;;;;
2001-03-28;900,73;860,82;863,12;;;;
2001-03-27;908,01;868,24;906,51;;;;
2001-03-26;882,96;849,08;882,83;;;;
2001-03-23;853,51;831,07;843,30;;;;
2001-03-22;853,95;808,36;825,29;;;;
2001-03-21;871,98;839,80;853,95;;;;
2001-03-20;888,40;865,54;883,21;;;;
2001-03-19;884,61;855,60;862,04;;;;
2001-03-16;893,94;858,76;869,92;;;;
2001-03-15;901,26;874,03;896,76;;;;
2001-03-14;911,55;853,24;877,14;;;;
2001-03-13;903,67;866,09;902,51;;;;
2001-03-12;971,14;900,89;903,67;;;;
2001-03-09;989,13;968,75;971,14;;;;
2001-03-08;1011,71;985,80;989,13;;;;
2001-03-07;1018,06;994,74;1009,00;;;;
2001-03-06;1014,13;981,96;1008,49;;;;
2001-03-05;985,13;966,90;981,96;;;;
2001-03-02;973,74;944,76;973,57;;;;
2001-03-01;975,65;944,82;945,05;;;;
2001-02-28;985,67;960,29;975,65;;;;
2001-02-27;992,84;968,42;979,82;;;;
2001-02-26;972,82;942,01;968,42;;;;
2001-02-23;967,38;934,71;942,01;;;;
2001-02-22;991,96;956,36;963,05;;;;
2001-02-21;993,24;973,98;981,01;;;;
2001-02-20;1012,64;987,22;987,22;;;;
2001-02-19;995,05;975,12;993,70;;;;
2001-02-16;1022,50;979,51;990,40;;;;
2001-02-15;1022,54;989,86;1022,50;;;;
2001-02-14;1022,61;985,12;989,86;;;;
2001-02-13;1034,51;1015,59;1022,61;;;;
2001-02-12;1024,54;1001,47;1024,30;;;;
2001-02-09;1048,35;1014,20;1015,73;;;;
2001-02-08;1064,34;1048,07;1048,35;;;;
2001-02-07;1078,35;1054,10;1059,95;;;;
2001-02-06;1078,72;1059,01;1078,35;;;;
2001-02-05;1085,20;1057,07;1066,84;;;;
2001-02-02;1105,99;1082,87;1085,20;;;;
2001-02-01;1112,58;1090,00;1098,44;;;;
2001-01-31;1112,58;1092,11;1112,58;;;;
2001-01-30;1101,51;1073,07;1092,11;;;;
2001-01-29;1081,53;1066,17;1080,00;;;;
2001-01-26;1120,95;1055,08;1073,34;;;;
2001-01-25;1125,32;1081,13;1120,95;;;;
2001-01-24;1109,82;1081,61;1098,65;;;;
2001-01-23;1099,38;1081,61;1081,61;;;;
2001-01-22;1110,57;1090,69;1099,38;;;;
2001-01-19;1129,85;1104,16;1106,41;;;;
2001-01-18;1109,98;1087,63;1109,98;;;;
2001-01-17;1100,11;1058,33;1100,11;;;;
2001-01-16;1086,52;1057,85;1058,33;;;;
2001-01-15;1094,24;1072,66;1086,52;;;;
2001-01-12;1075,11;1056,39;1072,66;;;;
2001-01-11;1056,39;1018,05;1056,39;;;;
2001-01-10;1048,36;1023,75;1032,67;;;;
2001-01-09;1083,00;1026,06;1042,47;;;;
2001-01-08;1072,00;1051,31;1066,05;;;;
2001-01-05;1080,78;1062,48;1072,00;;;;
2001-01-04;1068,93;997,44;1065,53;;;;
2001-01-03;1041,66;994,74;997,44;;;;
2001-01-02;1066,00;1035,95;1041,66;;;;
2000-12-29;1075,16;1054,88;1056,11;;;;
2000-12-28;1074,06;1059,60;1065,78;;;;
2000-12-27;1064,82;1046,51;1059,60;;;;
2000-12-22;1052,84;1032,65;1046,51;;;;
2000-12-21;1057,76;1026,39;1050,07;;;;
2000-12-20;1099,73;1043,11;1047,74;;;;
2000-12-19;1099,73;1067,78;1099,73;;;;
2000-12-18;1105,73;1074,42;1081,41;;;;
2000-12-15;1115,71;1091,53;1093,19;;;;
2000-12-14;1131,20;1109,26;1115,71;;;;
2000-12-13;1153,04;1123,44;1130,89;;;;
2000-12-12;1160,72;1139,26;1148,28;;;;
2000-12-11;1165,18;1134,46;1160,72;;;;
2000-12-08;1151,15;1123,14;1134,46;;;;
2000-12-07;1140,93;1096,33;1123,14;;;;
2000-12-06;1146,75;1120,66;1140,93;;;;
2000-12-05;1127,85;1092,27;1127,85;;;;
2000-12-04;1119,94;1085,05;1092,27;;;;
2000-12-01;1122,84;1095,43;1119,94;;;;
2000-11-30;1111,37;1079,90;1095,43;;;;
2000-11-29;1121,93;1104,33;1111,37;;;;
2000-11-28;1127,69;1112,31;1112,31;;;;
2000-11-27;1129,26;1103,08;1126,00;;;;
2000-11-24;1113,13;1073,51;1112,64;;;;
2000-11-23;1088,87;1053,83;1086,63;;;;
2000-11-22;1120,99;1078,55;1082,75;;;;
2000-11-21;1131,52;1109,39;1120,99;;;;
2000-11-20;1140,16;1113,14;1125,22;;;;
2000-11-17;1143,47;1122,61;1128,64;;;;
2000-11-16;1159,24;1129,00;1139,13;;;;
2000-11-15;1152,58;1118,92;1152,58;;;;
2000-11-14;1138,42;1103,01;1134,39;;;;
2000-11-13;1123,61;1092,21;1103,01;;;;
2000-11-10;1153,26;1114,97;1123,61;;;;
2000-11-09;1173,84;1137,30;1153,26;;;;
2000-11-08;1182,04;1167,71;1173,84;;;;
2000-11-07;1186,32;1165,40;1174,33;;;;
2000-11-06;1201,36;1179,29;1186,32;;;;
2000-11-03;1202,68;1190,17;1197,53;;;;
2000-11-02;1194,39;1176,46;1190,17;;;;
2000-11-01;1198,05;1173,58;1190,41;;;;
2000-10-31;1179,31;1151,67;1179,31;;;;
2000-10-30;1164,27;1145,24;1151,67;;;;
2000-10-27;1178,73;1148,59;1158,84;;;;
2000-10-26;1164,44;1137,81;1148,59;;;;
2000-10-25;1175,23;1128,48;1152,13;;;;
2000-10-24;1176,06;1120,80;1175,23;;;;
2000-10-23;1135,52;1100,87;1120,80;;;;
2000-10-20;1179,78;1068,40;1135,52;;;;
2000-10-19;1186,40;1130,22;1179,78;;;;
2000-10-18;1174,52;1111,53;1113,67;;;;
2000-10-17;1201,12;1169,23;1174,52;;;;
2000-10-16;1195,44;1170,74;1192,04;;;;
2000-10-13;1170,74;1130,48;1170,74;;;;
2000-10-12;1177,20;1141,28;1162,79;;;;
2000-10-11;1190,36;1128,98;1147,94;;;;
2000-10-10;1203,48;1178,55;1190,36;;;;
2000-10-09;1225,05;1179,85;1184,94;;;;
2000-10-06;1242,64;1213,50;1225,05;;;;
2000-10-05;1255,84;1227,18;1239,63;;;;
2000-10-04;1248,03;1221,23;1227,18;;;;
2000-10-03;1251,45;1225,26;1243,39;;;;
2000-10-02;1239,75;1208,19;1234,04;;;;
2000-09-29;1238,69;1211,71;1218,17;;;;
2000-09-28;1243,76;1216,87;1222,92;;;;
2000-09-27;1264,48;1238,25;1243,76;;;;
2000-09-26;1273,78;1241,27;1248,96;;;;
2000-09-25;1282,80;1254,54;1273,78;;;;
2000-09-22;1256,24;1210,14;1254,54;;;;
2000-09-21;1291,76;1253,78;1256,24;;;;
2000-09-20;1322,31;1286,74;1289,05;;;;
2000-09-19;1304,84;1280,05;1304,03;;;;
2000-09-18;1309,19;1289,10;1293,62;;;;
2000-09-15;1333,16;1297,95;1307,86;;;;
2000-09-14;1338,13;1301,54;1333,16;;;;
2000-09-13;1327,12;1286,48;1301,54;;;;
2000-09-12;1331,93;1304,96;1322,18;;;;
2000-09-11;1328,63;1310,91;1318,47;;;;
2000-09-08;1366,58;1324,71;1328,63;;;;
2000-09-07;1365,33;1351,47;1361,26;;;;
2000-09-06;1373,89;1356,61;1360,06;;;;
2000-09-05;1391,71;1368,24;1372,25;;;;
2000-09-04;1383,08;1358,26;1377,94;;;;
2000-09-01;1365,25;1336,87;1358,26;;;;
2000-08-31;1346,49;1318,51;1336,87;;;;
2000-08-30;1325,10;1307,96;1318,51;;;;
2000-08-29;1324,57;1309,49;1314,27;;;;
2000-08-28;1331,98;1314,58;1324,57;;;;
2000-08-25;1330,69;1316,21;1321,90;;;;
2000-08-24;1332,64;1315,67;1316,21;;;;
2000-08-23;1332,56;1309,65;1321,87;;;;
2000-08-22;1333,70;1311,89;1332,56;;;;
2000-08-21;1317,35;1301,45;1311,89;;;;
2000-08-18;1326,37;1308,65;1311,31;;;;
2000-08-17;1314,84;1290,24;1311,32;;;;
2000-08-16;1300,13;1261,28;1300,13;;;;
2000-08-15;1297,39;1277,91;1280,37;;;;
2000-08-14;1297,91;1268,35;1290,59;;;;
2000-08-11;1289,49;1250,63;1268,35;;;;
2000-08-10;1306,51;1279,95;1289,49;;;;
2000-08-09;1320,25;1287,62;1306,11;;;;
2000-08-08;1298,52;1279,57;1287,62;;;;
2000-08-07;1281,98;1257,06;1281,48;;;;
2000-08-04;1282,41;1253,04;1260,99;;;;
2000-08-03;1299,32;1238,72;1255,50;;;;
2000-08-02;1310,55;1280,99;1299,32;;;;
2000-08-01;1326,64;1308,35;1310,55;;;;
2000-07-31;1321,24;1290,18;1320,12;;;;
2000-07-28;1317,19;1291,01;1300,32;;;;
2000-07-27;1358,29;1297,45;1307,02;;;;
2000-07-26;1352,14;1341,41;1342,41;;;;
2000-07-25;1359,72;1336,83;1345,80;;;;
2000-07-24;1364,79;1342,10;1359,72;;;;
2000-07-21;1425,53;1333,56;1352,48;;;;
2000-07-20;1430,72;1393,67;1425,53;;;;
2000-07-19;1425,26;1392,40;1397,78;;;;
2000-07-18;1444,24;1415,89;1416,46;;;;
2000-07-17;1445,48;1419,35;1444,24;;;;
2000-07-14;1426,68;1406,37;1420,35;;;;
2000-07-13;1409,66;1380,09;1406,37;;;;
2000-07-12;1383,55;1361,53;1380,09;;;;
2000-07-11;1376,00;1350,88;1361,53;;;;
2000-07-10;1380,42;1368,35;1376,00;;;;
2000-07-07;1382,78;1338,48;1374,03;;;;
2000-07-06;1347,35;1323,26;1338,48;;;;
2000-07-05;1368,40;1331,42;1336,25;;;;
2000-07-04;1359,79;1342,75;1353,57;;;;
2000-07-03;1342,75;1312,97;1342,75;;;;
2000-06-30;1320,13;1284,46;1315,10;;;;
2000-06-29;1332,49;1278,51;1284,46;;;;
2000-06-28;1338,46;1297,44;1332,49;;;;
2000-06-27;1334,72;1304,50;1305,73;;;;
2000-06-26;1339,23;1311,97;1331,64;;;;
2000-06-22;1381,80;1339,23;1339,23;;;;
2000-06-21;1381,55;1347,83;1362,56;;;;
2000-06-20;1387,35;1322,63;1381,55;;;;
2000-06-19;1343,87;1316,60;1322,63;;;;
2000-06-16;1354,19;1337,53;1338,09;;;;
2000-06-15;1373,77;1338,03;1341,54;;;;
2000-06-14;1385,84;1366,22;1368,32;;;;
2000-06-13;1420,32;1375,37;1375,37;;;;
2000-06-09;1439,05;1415,47;1420,32;;;;
2000-06-08;1447,91;1415,06;1422,34;;;;
2000-06-07;1425,15;1401,75;1415,06;;;;
2000-06-06;1440,56;1416,95;1425,15;;;;
2000-06-05;1450,46;1417,73;1421,87;;;;
2000-06-02;1454,36;1377,15;1442,36;;;;
2000-05-31;1400,50;1366,54;1377,15;;;;
2000-05-30;1368,91;1325,02;1366,54;;;;
2000-05-29;1337,22;1315,76;1325,02;;;;
2000-05-26;1341,38;1303,69;1315,76;;;;
2000-05-25;1351,59;1292,45;1341,38;;;;
2000-05-24;1352,05;1285,46;1292,45;;;;
2000-05-23;1352,24;1314,11;1352,05;;;;
2000-05-22;1376,62;1301,77;1314,11;;;;
2000-05-19;1429,04;1358,38;1369,62;;;;
2000-05-18;1445,54;1416,34;1429,04;;;;
2000-05-17;1443,28;1407,08;1416,34;;;;
2000-05-16;1431,81;1369,10;1428,89;;;;
2000-05-15;1387,94;1367,27;1369,10;;;;
2000-05-12;1399,10;1355,23;1384,06;;;;
2000-05-11;1375,78;1332,21;1358,68;;;;
2000-05-10;1412,96;1352,42;1359,32;;;;
2000-05-09;1429,33;1398,02;1398,63;;;;
2000-05-08;1444,37;962,30;1411,02;;;;
2000-05-05;1455,40;1427,47;1440,19;;;;
2000-05-04;1444,50;1420,83;1439,33;;;;
2000-05-03;1462,53;1425,97;1425,97;;;;
2000-05-02;1474,76;1429,61;1462,53;;;;
2000-04-28;1464,46;1403,81;1429,61;;;;
2000-04-27;1419,95;1369,93;1403,81;;;;
2000-04-26;1400,04;1348,83;1379,09;;;;
2000-04-25;1353,41;1319,87;1348,83;;;;
2000-04-20;1367,19;1345,35;1347,91;;;;
2000-04-19;1368,32;1325,83;1367,19;;;;
2000-04-18;1327,00;1290,09;1325,83;;;;
2000-04-17;1304,04;1212,10;1291,18;;;;
2000-04-14;1312,51;1267,46;1275,73;;;;
2000-04-13;1340,84;1293,18;1312,51;;;;
2000-04-12;1388,11;1338,09;1340,84;;;;
2000-04-11;1414,20;1341,44;1368,65;;;;
2000-04-10;1428,21;1408,00;1414,20;;;;
2000-04-07;1422,48;1386,93;1408,66;;;;
2000-04-06;1386,93;1386,93;1386,93;;;;
2000-04-05;1320,59;1320,59;1320,59;;;;
2000-04-04;1359,11;1359,11;1359,11;;;;
2000-04-03;1368,99;1368,99;1368,99;;;;
2000-03-31;1383,66;1383,66;1383,66;;;;
2000-03-30;1387,21;1387,21;1387,21;;;;
2000-03-29;1427,88;1427,88;1427,88;;;;
2000-03-28;1440,67;1440,67;1440,67;;;;
2000-03-27;1473,53;1473,53;1473,53;;;;
2000-03-24;1478,75;1478,75;1478,75;;;;
2000-03-23;1467,11;1467,11;1467,11;;;;
2000-03-22;1496,01;1496,01;1496,01;;;;
2000-03-21;1479,51;1479,51;1479,51;;;;
2000-03-20;1490,38;1490,38;1490,38;;;;
2000-03-17;1444,19;1444,19;1444,19;;;;
2000-03-16;1407,84;1407,84;1407,84;;;;
2000-03-15;1409,77;1409,77;1409,77;;;;
2000-03-14;1466,87;1466,87;1466,87;;;;
2000-03-13;1466,58;1466,58;1466,58;;;;
2000-03-10;1504,02;1504,02;1504,02;;;;
2000-03-09;1481,87;1481,87;1481,87;;;;
2000-03-08;1480,78;1480,78;1480,78;;;;
2000-03-07;1539,00;1539,00;1539,00;;;;
2000-03-06;1537,33;1537,33;1537,33;;;;
2000-03-03;1530,02;1530,02;1530,02;;;;
2000-03-02;1515,62;1515,62;1515,62;;;;
2000-03-01;1463,75;1463,75;1463,75;;;;
2000-02-29;1433,08;1433,08;1433,08;;;;
2000-02-28;1432,47;1432,47;1432,47;;;;
2000-02-25;1427,61;1427,61;1427,61;;;;
2000-02-24;1379,84;1379,84;1379,84;;;;
2000-02-23;1365,03;1365,03;1365,03;;;;
2000-02-22;1347,83;1347,83;1347,83;;;;
2000-02-21;1376,30;1376,30;1376,30;;;;
2000-02-18;1371,35;1371,35;1371,35;;;;
2000-02-17;1352,06;1352,06;1352,06;;;;
2000-02-16;1343,31;1343,31;1343,31;;;;
2000-02-15;1309,94;1309,94;1309,94;;;;
2000-02-14;1350,31;1350,31;1350,31;;;;
2000-02-11;1379,14;1379,14;1379,14;;;;
2000-02-10;1371,14;1371,14;1371,14;;;;
2000-02-09;1363,34;1363,34;1363,34;;;;
2000-02-08;1356,27;1356,27;1356,27;;;;
2000-02-07;1349,28;1349,28;1349,28;;;;
2000-02-04;1329,30;1329,30;1329,30;;;;
2000-02-03;1318,61;1318,61;1318,61;;;;
2000-02-02;1313,84;1313,84;1313,84;;;;
2000-02-01;1261,15;1261,15;1261,15;;;;
2000-01-31;1220,23;1220,23;1220,23;;;;
2000-01-28;1245,99;1245,99;1245,99;;;;
2000-01-27;1214,75;1214,75;1214,75;;;;
2000-01-26;1226,31;1226,31;1226,31;;;;
2000-01-25;1215,41;1215,41;1215,41;;;;
2000-01-24;1229,51;1229,51;1229,51;;;;
2000-01-21;1218,19;1218,19;1218,19;;;;
2000-01-20;1217,73;1217,73;1217,73;;;;
2000-01-19;1213,77;1213,77;1213,77;;;;
2000-01-18;1215,40;1215,40;1215,40;;;;
2000-01-17;1245,69;1245,69;1245,69;;;;
2000-01-14;1217,95;1217,95;1217,95;;;;
2000-01-13;1195,48;1195,48;1195,48;;;;
2000-01-12;1190,15;1190,15;1190,15;;;;
2000-01-11;1190,34;1190,34;1190,34;;;;
2000-01-10;1184,77;1184,77;1184,77;;;;
2000-01-07;1152,54;1152,54;1152,54;;;;
2000-01-05;1131,30;1131,30;1131,30;;;;
2000-01-04;1182,03;1182,03;1182,03;;;;
2000-01-03;1211,79;1211,79;1211,79;;;
